,Pair,RV,AR,TP,SL,Total Pips,Win Trade,Lose Trade,Win Rate,R/R,Score,ATTR
321,AUDUSD,1,0.0001,36,17,-207,7,27,0.21,2.117647059,0,-5.87
322,AUDUSD,1,0.0001,36,18,-216,9,30,0.23,2,0,-5.58
323,AUDUSD,1,0.0001,36,19,-201,15,39,0.28,1.894736842,0,-3.6
324,AUDUSD,1,0.0001,36,20,-216,24,54,0.31,1.8,0,-2.64
325,AUDUSD,1,0.0001,36,21,-219,40,79,0.34,1.714285714,0,-1.62
326,AUDUSD,1,0.0001,36,22,-208,15,34,0.31,1.636363636,0,-4.02
327,AUDUSD,1,0.0001,36,23,-206,16,34,0.32,1.565217391,0,-4.12
328,AUDUSD,1,0.0001,36,24,-216,10,24,0.29,1.5,0,-6.6
329,AUDUSD,1,0.0001,36,25,-213,42,69,0.38,1.44,0,-1.82
330,AUDUSD,1,0.0001,36,26,-202,11,23,0.32,1.384615385,0,-6.16
331,AUDUSD,1,0.0001,36,27,-207,13,25,0.34,1.333333333,0,-5.58
332,AUDUSD,1,0.0001,36,28,-208,37,55,0.4,1.285714286,0,-2.4
333,AUDUSD,1,0.0001,36,29,-203,29,43,0.4,1.24137931,0,-3
334,AUDUSD,1,0.0001,36,30,-222,13,23,0.36,1.2,0,-6.24
335,AUDUSD,1,0.0001,36,31,-219,12,21,0.36,1.161290323,0,-6.88
336,AUDUSD,1,0.0001,36,32,-208,12,20,0.38,1.125,0,-6.16
337,AUDUSD,1,0.0001,36,33,-30,122,134,0.48,1.090909091,-15.70909091,0.12
338,AUDUSD,1,0.0001,36,34,-208,83,94,0.47,1.058823529,0,-1.1
339,AUDUSD,1,0.0001,36,35,-216,29,36,0.45,1.028571429,0,-3.05
340,AUDUSD,1,0.0001,36,36,-216,36,42,0.46,1,0,-2.88
341,AUDUSD,1,0.0001,37,11,-209,11,56,0.16,3.363636364,0,-3.32
342,AUDUSD,1,0.0001,37,12,-205,23,88,0.21,3.083333333,0,-1.71
343,AUDUSD,1,0.0001,37,13,-206,12,50,0.19,2.846153846,0,-3.5
344,AUDUSD,1,0.0001,37,14,-209,11,44,0.2,2.642857143,0,-3.8
345,AUDUSD,1,0.0001,37,15,-208,11,41,0.21,2.466666667,0,-4.08
346,AUDUSD,1,0.0001,37,16,-206,10,36,0.22,2.3125,0,-4.34
347,AUDUSD,1,0.0001,37,17,-217,7,28,0.2,2.176470588,0,-6.2
348,AUDUSD,1,0.0001,37,18,-207,9,30,0.23,2.055555556,0,-5.35
349,AUDUSD,1,0.0001,37,19,-205,15,40,0.27,1.947368421,0,-3.88
350,AUDUSD,1,0.0001,37,20,-212,24,55,0.3,1.85,0,-2.9
351,AUDUSD,1,0.0001,37,21,-210,84,158,0.35,1.761904762,0,-0.7
352,AUDUSD,1,0.0001,37,22,-215,15,35,0.3,1.681818182,0,-4.3
353,AUDUSD,1,0.0001,37,23,-202,25,49,0.34,1.608695652,0,-2.6
354,AUDUSD,1,0.0001,37,24,-206,10,24,0.29,1.541666667,0,-6.31
355,AUDUSD,1,0.0001,37,25,-202,29,51,0.36,1.48,0,-2.68
356,AUDUSD,1,0.0001,37,26,-221,13,27,0.33,1.423076923,0,-5.21
357,AUDUSD,1,0.0001,37,27,-221,13,26,0.33,1.37037037,0,-5.88
358,AUDUSD,1,0.0001,37,28,-205,27,43,0.39,1.321428571,0,-2.65
359,AUDUSD,1,0.0001,37,29,-222,23,37,0.38,1.275862069,0,-3.92
360,AUDUSD,1,0.0001,37,30,-209,13,23,0.36,1.233333333,0,-5.88
361,AUDUSD,1,0.0001,37,31,-207,12,21,0.36,1.193548387,0,-6.52
362,AUDUSD,1,0.0001,37,32,-228,12,21,0.36,1.15625,0,-7.16
363,AUDUSD,1,0.0001,37,33,-214,29,39,0.43,1.121212121,0,-2.9
364,AUDUSD,1,0.0001,37,34,-210,32,41,0.44,1.088235294,0,-2.76
365,AUDUSD,1,0.0001,37,35,-230,25,33,0.43,1.057142857,0,-4.04
366,AUDUSD,1,0.0001,37,36,-221,31,38,0.45,1.027777778,0,-3.15
367,AUDUSD,1,0.0001,37,37,-222,24,30,0.44,1,0,-4.44
368,AUDUSD,1,0.0001,38,11,-209,11,57,0.16,3.454545455,0,-3.16
369,AUDUSD,1,0.0001,38,12,-204,24,93,0.21,3.166666667,0,-1.5
370,AUDUSD,1,0.0001,38,13,-206,24,86,0.22,2.923076923,0,-1.78
371,AUDUSD,1,0.0001,38,14,-206,13,50,0.21,2.714285714,0,-3.08
372,AUDUSD,1,0.0001,38,15,-212,11,42,0.21,2.533333333,0,-3.87
373,AUDUSD,1,0.0001,38,16,-228,10,38,0.21,2.375,0,-4.66
374,AUDUSD,1,0.0001,38,17,-210,7,28,0.2,2.235294118,0,-6
375,AUDUSD,1,0.0001,38,18,-234,9,32,0.22,2.111111111,0,-5.68
376,AUDUSD,1,0.0001,38,19,-209,15,41,0.27,2,0,-3.61
377,AUDUSD,1,0.0001,38,20,-210,25,58,0.3,1.9,0,-2.6
378,AUDUSD,1,0.0001,38,21,-214,64,126,0.34,1.80952381,0,-0.94
379,AUDUSD,1,0.0001,38,22,-222,15,36,0.29,1.727272727,0,-4.6
380,AUDUSD,1,0.0001,38,23,-216,27,54,0.33,1.652173913,0,-2.87
381,AUDUSD,1,0.0001,38,24,-210,9,23,0.28,1.583333333,0,-6.64
382,AUDUSD,1,0.0001,38,25,-211,28,51,0.35,1.52,0,-2.95
383,AUDUSD,1,0.0001,38,26,-218,10,23,0.3,1.461538462,0,-6.8
384,AUDUSD,1,0.0001,38,27,-214,10,22,0.31,1.407407407,0,-6.85
385,AUDUSD,1,0.0001,38,28,-206,13,25,0.34,1.357142857,0,-5.56
386,AUDUSD,1,0.0001,38,29,-220,11,22,0.33,1.310344828,0,-6.89
387,AUDUSD,1,0.0001,38,30,-220,10,20,0.33,1.266666667,0,-7.56
388,AUDUSD,1,0.0001,38,31,-230,7,16,0.3,1.225806452,0,-10.3
389,AUDUSD,1,0.0001,38,32,-214,7,15,0.32,1.1875,0,-9.6
390,AUDUSD,1,0.0001,38,33,-215,23,33,0.41,1.151515152,0,-3.89
391,AUDUSD,1,0.0001,38,34,-206,25,34,0.42,1.117647059,0,-3.76
392,AUDUSD,1,0.0001,38,35,-235,15,23,0.39,1.085714286,0,-6.53
393,AUDUSD,1,0.0001,38,36,-234,27,35,0.44,1.055555556,0,-3.44
394,AUDUSD,1,0.0001,38,37,-201,21,27,0.44,1.027027027,0,-4
395,AUDUSD,1,0.0001,38,38,-228,17,23,0.42,1,0,-6.08
396,AUDUSD,1,0.0001,39,11,-205,19,86,0.18,3.545454545,0,-2
397,AUDUSD,1,0.0001,39,12,-201,25,98,0.2,3.25,0,-1.8
398,AUDUSD,1,0.0001,39,13,-208,24,88,0.21,3,0,-2.08
399,AUDUSD,1,0.0001,39,14,-207,13,51,0.2,2.785714286,0,-3.4
400,AUDUSD,1,0.0001,39,15,-201,11,42,0.21,2.6,0,-3.66
401,AUDUSD,1,0.0001,39,16,-218,10,38,0.21,2.4375,0,-4.45
402,AUDUSD,1,0.0001,39,17,-203,7,28,0.2,2.294117647,0,-5.8
403,AUDUSD,1,0.0001,39,18,-225,9,32,0.22,2.166666667,0,-5.46
404,AUDUSD,1,0.0001,39,19,-213,15,42,0.26,2.052631579,0,-3.92
405,AUDUSD,1,0.0001,39,20,-205,25,59,0.3,1.95,0,-2.3
406,AUDUSD,1,0.0001,39,21,-207,111,216,0.34,1.857142857,0,-0.6
407,AUDUSD,1,0.0001,39,22,-202,14,34,0.29,1.772727273,0,-4.31
408,AUDUSD,1,0.0001,39,23,-210,30,60,0.33,1.695652174,0,-2.54
409,AUDUSD,1,0.0001,39,24,-201,9,23,0.28,1.625,0,-6.36
410,AUDUSD,1,0.0001,39,25,-219,29,54,0.35,1.56,0,-2.6
411,AUDUSD,1,0.0001,39,26,-208,10,23,0.3,1.5,0,-6.5
412,AUDUSD,1,0.0001,39,27,-204,10,22,0.31,1.444444444,0,-6.54
413,AUDUSD,1,0.0001,39,28,-221,13,26,0.33,1.392857143,0,-5.89
414,AUDUSD,1,0.0001,39,29,-209,11,22,0.33,1.344827586,0,-6.56
415,AUDUSD,1,0.0001,39,30,-210,10,20,0.33,1.3,0,-7.23
416,AUDUSD,1,0.0001,39,31,-223,7,16,0.3,1.258064516,0,-10
417,AUDUSD,1,0.0001,39,32,-207,7,15,0.32,1.21875,0,-9.28
418,AUDUSD,1,0.0001,39,33,-201,27,38,0.42,1.181818182,0,-2.76
419,AUDUSD,1,0.0001,39,34,-33,109,126,0.46,1.147058824,-17.41235294,-0.42
420,AUDUSD,1,0.0001,39,35,-220,15,23,0.39,1.114285714,0,-6.14
421,AUDUSD,1,0.0001,39,36,-222,22,30,0.42,1.083333333,0,-4.5
422,AUDUSD,1,0.0001,39,37,-217,21,28,0.43,1.054054054,0,-4.32
423,AUDUSD,1,0.0001,39,38,-211,17,23,0.42,1.026315789,0,-5.66
424,AUDUSD,1,0.0001,39,39,-234,22,28,0.44,1,0,-4.68
425,AUDUSD,1,0.0001,40,11,-202,23,102,0.18,3.636363636,0,-1.82
426,AUDUSD,1,0.0001,40,12,-208,89,314,0.22,3.333333333,0,-0.56
427,AUDUSD,1,0.0001,40,13,-210,24,90,0.21,3.076923077,0,-1.87
428,AUDUSD,1,0.0001,40,14,-208,13,52,0.2,2.857142857,0,-3.2
429,AUDUSD,1,0.0001,40,15,-215,13,49,0.21,2.666666667,0,-3.45
430,AUDUSD,1,0.0001,40,16,-208,10,38,0.21,2.5,0,-4.24
431,AUDUSD,1,0.0001,40,17,-218,9,34,0.21,2.352941176,0,-5.03
432,AUDUSD,1,0.0001,40,18,-216,9,32,0.22,2.222222222,0,-5.24
433,AUDUSD,1,0.0001,40,19,-219,14,41,0.25,2.105263158,0,-4.25
434,AUDUSD,1,0.0001,40,20,-220,24,59,0.29,2,0,-2.6
435,AUDUSD,1,0.0001,40,21,-220,68,140,0.33,1.904761905,0,-0.87
436,AUDUSD,1,0.0001,40,22,-206,13,33,0.28,1.818181818,0,-4.64
437,AUDUSD,1,0.0001,40,23,-205,15,35,0.3,1.739130435,0,-4.1
438,AUDUSD,1,0.0001,40,24,-224,13,31,0.3,1.666666667,0,-4.8
439,AUDUSD,1,0.0001,40,25,-205,68,117,0.37,1.6,0,-0.95
440,AUDUSD,1,0.0001,40,26,-204,69,114,0.38,1.538461538,0,-0.92
441,AUDUSD,1,0.0001,40,27,-204,30,52,0.37,1.481481481,0,-2.21
442,AUDUSD,1,0.0001,40,28,-208,13,26,0.33,1.428571429,0,-5.56
443,AUDUSD,1,0.0001,40,29,-63,105,147,0.42,1.379310345,-36.49655172,-0.02
444,AUDUSD,1,0.0001,40,30,-230,7,17,0.29,1.333333333,0,-9.7
445,AUDUSD,1,0.0001,40,31,-216,7,16,0.3,1.290322581,0,-9.7
446,AUDUSD,1,0.0001,40,32,-232,7,16,0.3,1.25,0,-10.4
447,AUDUSD,1,0.0001,40,33,-205,65,85,0.43,1.212121212,0,-1.61
448,AUDUSD,1,0.0001,40,34,-56,104,124,0.46,1.176470588,-30.30588235,0.04
449,AUDUSD,1,0.0001,40,35,-205,15,23,0.39,1.142857143,0,-5.75
450,AUDUSD,1,0.0001,40,36,-228,24,33,0.42,1.111111111,0,-4.08
451,AUDUSD,1,0.0001,40,37,-233,21,29,0.42,1.081081081,0,-4.66
452,AUDUSD,1,0.0001,40,38,-232,17,24,0.41,1.052631579,0,-6.02
453,AUDUSD,1,0.0001,40,39,-211,23,29,0.44,1.025641026,0,-4.24
454,AUDUSD,1,0.0001,40,40,-240,22,28,0.44,1,0,-4.8
455,AUDUSD,1,0.0001,41,11,-203,9,52,0.15,3.727272727,0,-3.2
456,AUDUSD,1,0.0001,41,12,-210,6,38,0.14,3.416666667,0,-4.58
457,AUDUSD,1,0.0001,41,13,-209,6,35,0.15,3.153846154,0,-4.9
458,AUDUSD,1,0.0001,41,14,-201,5,29,0.15,2.928571429,0,-5.75
459,AUDUSD,1,0.0001,41,15,-215,5,28,0.15,2.733333333,0,-6.6
460,AUDUSD,1,0.0001,41,16,-202,6,28,0.18,2.5625,0,-5.74
461,AUDUSD,1,0.0001,41,17,-213,6,27,0.18,2.411764706,0,-6.56
462,AUDUSD,1,0.0001,41,18,-204,6,25,0.19,2.277777778,0,-6.79
463,AUDUSD,1,0.0001,41,19,-220,9,31,0.23,2.157894737,0,-5.2
464,AUDUSD,1,0.0001,41,20,-209,11,33,0.25,2.05,0,-4.75
465,AUDUSD,1,0.0001,41,21,-201,12,33,0.27,1.952380952,0,-4.26
466,AUDUSD,1,0.0001,41,22,-215,13,34,0.28,1.863636364,0,-4.36
467,AUDUSD,1,0.0001,41,23,-213,15,36,0.29,1.782608696,0,-4.44
468,AUDUSD,1,0.0001,41,24,-207,9,24,0.27,1.708333333,0,-6.45
469,AUDUSD,1,0.0001,41,25,-218,27,53,0.34,1.64,0,-2.56
470,AUDUSD,1,0.0001,41,26,-210,12,27,0.31,1.576923077,0,-5.23
471,AUDUSD,1,0.0001,41,27,-210,12,26,0.32,1.518518519,0,-5.24
472,AUDUSD,1,0.0001,41,28,-208,12,25,0.32,1.464285714,0,-5.92
473,AUDUSD,1,0.0001,41,29,-221,13,26,0.33,1.413793103,0,-5.9
474,AUDUSD,1,0.0001,41,30,-209,11,22,0.33,1.366666667,0,-6.57
475,AUDUSD,1,0.0001,41,31,-210,10,20,0.33,1.322580645,0,-7.24
476,AUDUSD,1,0.0001,41,32,-230,10,20,0.33,1.28125,0,-7.91
477,AUDUSD,1,0.0001,41,33,-225,9,18,0.33,1.242424242,0,-8.58
478,AUDUSD,1,0.0001,41,34,-220,22,33,0.4,1.205882353,0,-4
479,AUDUSD,1,0.0001,41,35,-208,12,20,0.38,1.171428571,0,-6.12
480,AUDUSD,1,0.0001,41,36,-229,19,28,0.4,1.138888889,0,-5.2
481,AUDUSD,1,0.0001,41,37,-224,18,26,0.41,1.108108108,0,-5.02
482,AUDUSD,1,0.0001,41,38,-230,12,19,0.39,1.078947368,0,-7.19
483,AUDUSD,1,0.0001,41,39,-233,20,27,0.43,1.051282051,0,-4.6
484,AUDUSD,1,0.0001,41,40,-221,19,25,0.43,1.025,0,-5.17
485,AUDUSD,1,0.0001,41,41,-205,12,17,0.41,1,0,-7.38
486,AUDUSD,1,0.0001,42,11,-205,9,53,0.15,3.818181818,0,-3.05
487,AUDUSD,1,0.0001,42,12,-204,6,38,0.14,3.5,0,-4.44
488,AUDUSD,1,0.0001,42,13,-203,6,35,0.15,3.230769231,0,-4.75
489,AUDUSD,1,0.0001,42,14,-210,5,30,0.14,3,0,-6.16
490,AUDUSD,1,0.0001,42,15,-210,5,28,0.15,2.8,0,-6.45
491,AUDUSD,1,0.0001,42,16,-202,7,31,0.18,2.625,0,-5.56
492,AUDUSD,1,0.0001,42,17,-207,6,27,0.18,2.470588235,0,-6.38
493,AUDUSD,1,0.0001,42,18,-216,6,26,0.19,2.333333333,0,-6.6
494,AUDUSD,1,0.0001,42,19,-211,9,31,0.23,2.210526316,0,-4.97
495,AUDUSD,1,0.0001,42,20,-218,11,34,0.24,2.1,0,-5.12
496,AUDUSD,1,0.0001,42,21,-210,12,34,0.26,2,0,-4.62
497,AUDUSD,1,0.0001,42,22,-202,13,34,0.28,1.909090909,0,-4.08
498,AUDUSD,1,0.0001,42,23,-218,66,130,0.34,1.826086957,0,-0.9
499,AUDUSD,1,0.0001,42,24,-222,9,25,0.26,1.75,0,-6.84
500,AUDUSD,1,0.0001,42,25,-157,104,181,0.36,1.68,-94.9536,-0.88
501,AUDUSD,1,0.0001,42,26,-224,12,28,0.3,1.615384615,0,-5.6
502,AUDUSD,1,0.0001,42,27,-225,12,27,0.31,1.555555556,0,-5.61
503,AUDUSD,1,0.0001,42,28,-224,26,47,0.36,1.5,0,-2.8
504,AUDUSD,1,0.0001,42,29,-208,13,26,0.33,1.448275862,0,-5.57
505,AUDUSD,1,0.0001,42,30,-216,27,45,0.38,1.4,0,-2.64
506,AUDUSD,1,0.0001,42,31,-231,10,21,0.32,1.35483871,0,-7.64
507,AUDUSD,1,0.0001,42,32,-220,10,20,0.33,1.3125,0,-7.58
508,AUDUSD,1,0.0001,42,33,-216,9,18,0.33,1.272727273,0,-8.25
509,AUDUSD,1,0.0001,42,34,-208,59,79,0.43,1.235294118,0,-1.32
510,AUDUSD,1,0.0001,42,35,-231,12,21,0.36,1.2,0,-7.28
511,AUDUSD,1,0.0001,42,36,-210,19,28,0.4,1.166666667,0,-4.8
512,AUDUSD,1,0.0001,42,37,-206,18,26,0.41,1.135135135,0,-4.61
513,AUDUSD,1,0.0001,42,38,-218,12,19,0.39,1.105263158,0,-6.8
514,AUDUSD,1,0.0001,42,39,-213,20,27,0.43,1.076923077,0,-4.17
515,AUDUSD,1,0.0001,42,40,-202,19,25,0.43,1.05,0,-4.74
516,AUDUSD,1,0.0001,42,41,-234,12,18,0.4,1.024390244,0,-7.8
517,AUDUSD,1,0.0001,42,42,-210,13,18,0.42,1,0,-6.72
518,AUDUSD,1,0.0001,43,11,-207,9,54,0.14,3.909090909,0,-3.44
519,AUDUSD,1,0.0001,43,12,-201,9,49,0.16,3.583333333,0,-3.2
520,AUDUSD,1,0.0001,43,13,-210,6,36,0.14,3.307692308,0,-5.16
521,AUDUSD,1,0.0001,43,14,-205,5,30,0.14,3.071428571,0,-6.02
522,AUDUSD,1,0.0001,43,15,-205,5,28,0.15,2.866666667,0,-6.3
523,AUDUSD,1,0.0001,43,16,-211,7,32,0.18,2.6875,0,-5.38
524,AUDUSD,1,0.0001,43,17,-201,6,27,0.18,2.529411765,0,-6.2
525,AUDUSD,1,0.0001,43,18,-210,6,26,0.19,2.388888889,0,-6.41
526,AUDUSD,1,0.0001,43,19,-202,9,31,0.23,2.263157895,0,-4.74
527,AUDUSD,1,0.0001,43,20,-207,11,34,0.24,2.15,0,-4.88
528,AUDUSD,1,0.0001,43,21,-219,12,35,0.26,2.047619048,0,-4.36
529,AUDUSD,1,0.0001,43,22,-211,13,35,0.27,1.954545455,0,-4.45
530,AUDUSD,1,0.0001,43,23,-209,16,39,0.29,1.869565217,0,-3.86
531,AUDUSD,1,0.0001,43,24,-213,9,25,0.26,1.791666667,0,-6.58
532,AUDUSD,1,0.0001,43,25,-96,103,181,0.36,1.72,-59.4432,-0.52
533,AUDUSD,1,0.0001,43,26,-212,12,28,0.3,1.653846154,0,-5.3
534,AUDUSD,1,0.0001,43,27,-213,12,27,0.31,1.592592593,0,-5.3
535,AUDUSD,1,0.0001,43,28,-225,13,28,0.32,1.535714286,0,-5.28
536,AUDUSD,1,0.0001,43,29,-215,24,43,0.36,1.482758621,0,-3.08
537,AUDUSD,1,0.0001,43,30,-204,12,24,0.33,1.433333333,0,-5.91
538,AUDUSD,1,0.0001,43,31,-221,10,21,0.32,1.387096774,0,-7.32
539,AUDUSD,1,0.0001,43,32,-210,10,20,0.33,1.34375,0,-7.25
540,AUDUSD,1,0.0001,43,33,-207,9,18,0.33,1.303030303,0,-7.92
541,AUDUSD,1,0.0001,43,34,-232,12,22,0.35,1.264705882,0,-7.05
542,AUDUSD,1,0.0001,43,35,-219,12,21,0.36,1.228571429,0,-6.92
543,AUDUSD,1,0.0001,43,36,-227,19,29,0.4,1.194444444,0,-4.4
544,AUDUSD,1,0.0001,43,37,-225,18,27,0.4,1.162162162,0,-5
545,AUDUSD,1,0.0001,43,38,-206,12,19,0.39,1.131578947,0,-6.41
546,AUDUSD,1,0.0001,43,39,-201,18,25,0.42,1.102564103,0,-4.56
547,AUDUSD,1,0.0001,43,40,-204,12,18,0.4,1.075,0,-6.8
548,AUDUSD,1,0.0001,43,41,-210,18,24,0.43,1.048780488,0,-4.88
549,AUDUSD,1,0.0001,43,42,-233,19,25,0.43,1.023809524,0,-5.45
550,AUDUSD,1,0.0001,43,43,-215,12,17,0.41,1,0,-7.74
551,AUDUSD,1,0.0001,44,11,-209,9,55,0.14,4,0,-3.3
552,AUDUSD,1,0.0001,44,12,-204,6,39,0.13,3.666666667,0,-4.72
553,AUDUSD,1,0.0001,44,13,-204,6,36,0.14,3.384615385,0,-5.02
554,AUDUSD,1,0.0001,44,14,-214,5,31,0.14,3.142857143,0,-5.88
555,AUDUSD,1,0.0001,44,15,-215,5,29,0.15,2.933333333,0,-6.15
556,AUDUSD,1,0.0001,44,16,-208,8,35,0.19,2.75,0,-4.6
557,AUDUSD,1,0.0001,44,17,-212,6,28,0.18,2.588235294,0,-6.02
558,AUDUSD,1,0.0001,44,18,-224,8,32,0.2,2.444444444,0,-5.6
559,AUDUSD,1,0.0001,44,19,-212,9,32,0.22,2.315789474,0,-5.14
560,AUDUSD,1,0.0001,44,20,-216,11,35,0.24,2.2,0,-4.64
561,AUDUSD,1,0.0001,44,21,-207,12,35,0.26,2.095238095,0,-4.1
562,AUDUSD,1,0.0001,44,22,-220,8,26,0.24,2,0,-6.16
563,AUDUSD,1,0.0001,44,23,-208,12,32,0.27,1.913043478,0,-4.91
564,AUDUSD,1,0.0001,44,24,-212,11,29,0.28,1.833333333,0,-4.96
565,AUDUSD,1,0.0001,44,25,-208,93,172,0.35,1.76,0,-0.85
566,AUDUSD,1,0.0001,44,26,-208,13,30,0.3,1.692307692,0,-5
567,AUDUSD,1,0.0001,44,27,-211,13,29,0.31,1.62962963,0,-4.99
568,AUDUSD,1,0.0001,44,28,-212,13,28,0.32,1.571428571,0,-4.96
569,AUDUSD,1,0.0001,44,29,-206,23,42,0.35,1.517241379,0,-3.45
570,AUDUSD,1,0.0001,44,30,-208,13,26,0.33,1.466666667,0,-5.58
571,AUDUSD,1,0.0001,44,31,-203,75,113,0.4,1.419354839,0,-1
572,AUDUSD,1,0.0001,44,32,-208,12,23,0.34,1.375,0,-6.16
573,AUDUSD,1,0.0001,44,33,-209,11,21,0.34,1.333333333,0,-6.82
574,AUDUSD,1,0.0001,44,34,-206,10,19,0.34,1.294117647,0,-7.48
575,AUDUSD,1,0.0001,44,35,-225,10,19,0.34,1.257142857,0,-8.14
576,AUDUSD,1,0.0001,44,36,-236,11,20,0.35,1.222222222,0,-8
577,AUDUSD,1,0.0001,44,37,-219,11,19,0.37,1.189189189,0,-7.03
578,AUDUSD,1,0.0001,44,38,-238,11,19,0.37,1.157894737,0,-7.66
579,AUDUSD,1,0.0001,44,39,-223,10,17,0.37,1.128205128,0,-8.29
580,AUDUSD,1,0.0001,44,40,-204,9,15,0.38,1.1,0,-8.08
581,AUDUSD,1,0.0001,44,41,-233,18,25,0.42,1.073170732,0,-5.3
582,AUDUSD,1,0.0001,44,42,-214,19,25,0.43,1.047619048,0,-5.02
583,AUDUSD,1,0.0001,44,43,-203,12,17,0.41,1.023255814,0,-7.33
584,AUDUSD,1,0.0001,44,44,-220,15,20,0.43,1,0,-6.16
585,AUDUSD,1,0.0001,45,11,-201,8,51,0.14,4.090909091,0,-3.16
586,AUDUSD,1,0.0001,45,12,-210,6,40,0.13,3.75,0,-4.59
587,AUDUSD,1,0.0001,45,13,-211,6,37,0.14,3.461538462,0,-4.88
588,AUDUSD,1,0.0001,45,14,-209,5,31,0.14,3.214285714,0,-5.74
589,AUDUSD,1,0.0001,45,15,-210,5,29,0.15,3,0,-6
590,AUDUSD,1,0.0001,45,16,-213,7,33,0.17,2.8125,0,-5.63
591,AUDUSD,1,0.0001,45,17,-206,6,28,0.18,2.647058824,0,-5.84
592,AUDUSD,1,0.0001,45,18,-207,7,29,0.19,2.5,0,-6.03
593,AUDUSD,1,0.0001,45,19,-215,10,35,0.22,2.368421053,0,-4.92
594,AUDUSD,1,0.0001,45,20,-210,10,33,0.23,2.25,0,-5.05
595,AUDUSD,1,0.0001,45,21,-216,12,36,0.25,2.142857143,0,-4.5
596,AUDUSD,1,0.0001,45,22,-213,7,24,0.23,2.045454545,0,-6.59
597,AUDUSD,1,0.0001,45,23,-217,10,29,0.26,1.956521739,0,-5.32
598,AUDUSD,1,0.0001,45,24,-222,10,28,0.26,1.875,0,-6.06
599,AUDUSD,1,0.0001,45,25,-225,10,27,0.27,1.8,0,-6.1
600,AUDUSD,1,0.0001,45,26,-226,10,26,0.28,1.730769231,0,-6.12
601,AUDUSD,1,0.0001,45,27,-225,10,25,0.29,1.666666667,0,-6.12
602,AUDUSD,1,0.0001,45,28,-210,14,30,0.32,1.607142857,0,-4.64
603,AUDUSD,1,0.0001,45,29,-228,22,42,0.34,1.551724138,0,-3.84
604,AUDUSD,1,0.0001,45,30,-225,13,27,0.33,1.5,0,-5.25
605,AUDUSD,1,0.0001,45,31,-221,75,116,0.39,1.451612903,0,-1.36
606,AUDUSD,1,0.0001,45,32,-228,12,24,0.33,1.40625,0,-6.59
607,AUDUSD,1,0.0001,45,33,-231,11,22,0.33,1.363636364,0,-7.26
608,AUDUSD,1,0.0001,45,34,-219,11,21,0.34,1.323529412,0,-7.14
609,AUDUSD,1,0.0001,45,35,-215,10,19,0.34,1.285714286,0,-7.8
610,AUDUSD,1,0.0001,45,36,-225,11,20,0.35,1.25,0,-7.65
611,AUDUSD,1,0.0001,45,37,-208,11,19,0.37,1.216216216,0,-6.66
612,AUDUSD,1,0.0001,45,38,-227,11,19,0.37,1.184210526,0,-7.29
613,AUDUSD,1,0.0001,45,39,-213,10,17,0.37,1.153846154,0,-7.92
614,AUDUSD,1,0.0001,45,40,-225,11,18,0.38,1.125,0,-7.7
615,AUDUSD,1,0.0001,45,41,-219,17,24,0.41,1.097560976,0,-5.74
616,AUDUSD,1,0.0001,45,42,-240,18,25,0.42,1.071428571,0,-5.46
617,AUDUSD,1,0.0001,45,43,-218,20,26,0.43,1.046511628,0,-5.16
618,AUDUSD,1,0.0001,45,44,-241,23,29,0.44,1.022727273,0,-4.84
619,AUDUSD,1,0.0001,45,45,-225,27,32,0.46,1,0,-3.6
620,AUDUSD,1,0.0001,46,11,-208,6,44,0.12,4.181818182,0,-4.16
621,AUDUSD,1,0.0001,46,12,-204,6,40,0.13,3.833333333,0,-4.46
622,AUDUSD,1,0.0001,46,13,-205,6,37,0.14,3.538461538,0,-4.74
623,AUDUSD,1,0.0001,46,14,-204,5,31,0.14,3.285714286,0,-5.6
624,AUDUSD,1,0.0001,46,15,-205,5,29,0.15,3.066666667,0,-5.85
625,AUDUSD,1,0.0001,46,16,-206,7,33,0.17,2.875,0,-5.46
626,AUDUSD,1,0.0001,46,17,-205,7,31,0.18,2.705882353,0,-5.66
627,AUDUSD,1,0.0001,46,18,-218,7,30,0.19,2.555555556,0,-5.84
628,AUDUSD,1,0.0001,46,19,-205,10,35,0.22,2.421052632,0,-4.7
629,AUDUSD,1,0.0001,46,20,-220,10,34,0.23,2.3,0,-4.82
630,AUDUSD,1,0.0001,46,21,-204,12,36,0.25,2.19047619,0,-4.25
631,AUDUSD,1,0.0001,46,22,-206,7,24,0.23,2.090909091,0,-6.36
632,AUDUSD,1,0.0001,46,23,-207,10,29,0.26,2,0,-5.06
633,AUDUSD,1,0.0001,46,24,-212,10,28,0.26,1.916666667,0,-5.8
634,AUDUSD,1,0.0001,46,25,-215,10,27,0.27,1.84,0,-5.83
635,AUDUSD,1,0.0001,46,26,-216,10,26,0.28,1.769230769,0,-5.84
636,AUDUSD,1,0.0001,46,27,-215,10,25,0.29,1.703703704,0,-5.83
637,AUDUSD,1,0.0001,46,28,-224,14,31,0.31,1.642857143,0,-5.06
638,AUDUSD,1,0.0001,46,29,-206,22,42,0.34,1.586206897,0,-3.5
639,AUDUSD,1,0.0001,46,30,-212,13,27,0.33,1.533333333,0,-4.92
640,AUDUSD,1,0.0001,46,31,-213,23,41,0.36,1.483870968,0,-3.28
641,AUDUSD,1,0.0001,46,32,-216,12,24,0.33,1.4375,0,-6.26
